Team1,Team2,Home,Away,Neutral,Pred
kansas,wisconsin,0,0,1,0.5713357717515406
kansas,wofford,0,0,1,0.6061279793746353
kansas,wright st,0,0,1,0.7400386924403598
kansas,wyoming,0,0,1,0.4464224211716694
kansas,xavier,0,0,1,0.7592358548745135
kansas,yale,0,0,1,0.8541507382675951
kansas,youngstown st,0,0,1,0.7348229540766426
kansas,north ala.,0,0,1,0.6678625870180017
kansas,merrimack,0,0,1,0.6700626012530646
kansas,tarleton st,0,0,1,0.5287634504730659
kansas,uc san diego,0,0,1,0.523326633386445
kansas,saint thomas (minn.),0,0,1,0.5972497775462532
kansas,lindenwood,0,0,1,0.5326434192216107
kansas,southern indiana,0,0,1,0.5301817918846289
kansas,stonehill,0,0,1,0.7334244382829389
kansas,le moyne,0,0,1,0.9006179374543898
kansas st,kennesaw,0,0,1,0.9925018174983116
kansas st,kent,0,0,1,0.9806853437088894
kansas st,kentucky,0,1,0,0.9806853437088894
kansas st,la salle,0,0,1,0.9948648318409743
kansas st,lafayette,0,0,1,0.9947364574507302
kansas st,lamar,0,0,1,0.9805946590465012
kansas st,lehigh,0,0,1,0.9539583386122835
kansas st,liberty,0,0,1,0.959749537832422
kansas st,lipscomb,0,0,1,0.98717463989243
kansas st,long beach st,0,0,1,0.9909350750557872
kansas st,longwood,0,0,1,0.9876007728414653
kansas st,louisiana tech,0,0,1,0.9909225505293807
kansas st,louisville,0,0,1,0.8805095462525215
kansas st,loy marymount,0,0,1,0.992935407276628
kansas st,loyola (md),0,0,1,0.9905830673423685
kansas st,loyola (il),0,0,1,0.9926489245511955
kansas st,louisiana state,0,0,1,0.5172636599146606
kansas st,ma lowell,0,0,1,0.9968092571862789
kansas st,maine,0,0,1,0.9907287611743949
kansas st,manhattan,0,0,1,0.9872528673252048
kansas st,marist,0,0,1,0.990088468189476
kansas st,marquette,0,0,1,0.9757443549084727
kansas st,marshall,0,0,1,0.9921595692870881
kansas st,maryland,0,1,0,0.9921595692870881
kansas st,massachusetts,0,0,1,0.9815152439149226
kansas st,mcneese,0,0,1,0.9961944980445341
kansas st,maryland - e. shore,0,0,1,0.9951401524402634
kansas st,memphis,0,0,1,0.9932399801416598
kansas st,mercer,0,0,1,0.9954937634369813
kansas st,miami (fl),0,0,1,0.9806133311020006
kansas st,miami (oh),0,0,1,0.981258472367734
kansas st,michigan,0,0,1,0.7754652709776759
kansas st,michigan st,0,0,1,0.737250261021111
kansas st,minnesota,0,0,1,0.9476879444820663
kansas st,mississippi,0,0,1,0.5857087095894814
kansas st,mississippi st,0,0,1,0.8361380224821799
kansas st,missouri,0,0,1,0.9733793473285245
kansas st,missouri st,0,0,1,0.970775434912444
kansas st,monmouth,0,0,1,0.9890336476067612
kansas st,montana,0,0,1,0.9920364190198949
kansas st,montana st,0,0,1,0.9392660542445951
kansas st,morehead st,0,0,1,0.9957878739718815
kansas st,morgan st,0,0,1,0.9953675446048147
kansas st,miss valley st.,0,0,1,0.9977149500947037
kansas st,mount saint mary`s,0,0,1,0.9877094984751085
kansas st,middle tenn st,0,0,1,0.9671612589817841
kansas st,murray st,0,0,1,0.9303695066889802
kansas st,n colorado,0,0,1,0.989685441748579
kansas st,n dakota st,0,0,1,0.9849567531670428
kansas st,n illinois,0,0,1,0.9917645251614605
kansas st,n kentucky,0,0,1,0.9924873802706972
kansas st,navy,0,0,1,0.9844398239007991
kansas st,n. carolina a&t,0,0,1,0.9833960543900118
kansas st,n.c. central,0,0,1,0.9981196230395092
kansas st,n.c. state,0,0,1,0.659749667555972
kansas st,ne omaha,0,0,1,0.9949604590634922
kansas st,nebraska,0,0,1,0.8991913368995607
kansas st,nevada,0,0,1,0.991161042710005
kansas st,new hampshire,0,0,1,0.9938320753045418
kansas st,new mexico,0,0,1,0.9851485960557191
kansas st,new mexico st,0,0,1,0.9888080268257202
kansas st,new orleans,0,0,1,0.9961236159736817
kansas st,niagara,0,0,1,0.9982380555510202
kansas st,nicholls,0,0,1,0.984907162014259
kansas st,n.j.i.t.,0,0,1,0.9885725100321376
kansas st,norfolk st,0,0,1,0.9591386621045198
kansas st,north carolina,0,0,1,0.6219666290237323
kansas st,north dakota,0,0,1,0.9932128607486242
kansas st,north florida,0,0,1,0.9972372707186244
kansas st,north texas,0,0,1,0.9788966494164266
kansas st,northeastern,0,0,1,0.9976391095627536
kansas st,northern ariz.,0,0,1,0.9805730456115177
kansas st,northern iowa,0,0,1,0.9838861458777565
kansas st,northwestern,0,0,1,0.9888602440872339
kansas st,northwestern la,0,0,1,0.9906298954520095
kansas st,notre dame,0,0,1,0.44597929725673646
kansas st,oakland,0,0,1,0.9965179728188528
kansas st,ohio,0,0,1,0.9971142983307681
kansas st,ohio st,0,1,0,0.9971142983307681
kansas st,oklahoma,0,0,1,0.6123171642100949
kansas st,oklahoma st,0,0,1,0.735712761244968
kansas st,old dominion,0,0,1,0.9884718769253755
kansas st,oral roberts,0,0,1,0.9826505847577928
kansas st,oregon,0,0,1,0.921098252344544
kansas st,oregon st,0,0,1,0.9821513581967134
kansas st,pacific,0,0,1,0.9900386610889546
kansas st,penn,0,0,1,0.9858333244826676
kansas st,penn st,0,0,1,0.983565339574981
kansas st,pepperdine,0,0,1,0.9934506150579199
kansas st,pitt,0,0,1,0.9889324778267737
kansas st,portland,0,0,1,0.9690149048707191
kansas st,portland st,0,0,1,0.9951862135650517
kansas st,prairie view,0,0,1,0.9974269776966801
kansas st,presbyterian,0,0,1,0.9969592926122346
kansas st,princeton,0,0,1,0.9088494299666761
kansas st,providence,0,0,1,0.9904951634966775
kansas st,purdue,0,0,1,0.992311203132431
kansas st,quinnipiac,0,0,1,0.9751409576151573
kansas st,radford,0,0,1,0.9947568389575822
kansas st,rhode island,0,0,1,0.9801363412453339
kansas st,rice,0,0,1,0.9844821134710031
kansas st,richmond,0,0,1,0.7973655313946697
kansas st,rider,0,0,1,0.993776065193335
kansas st,robert morris,0,0,1,0.9912497263291566
kansas st,rutgers,0,0,1,0.9862182888157087
kansas st,s carolina st,0,0,1,0.9978463200173833
kansas st,s dakota st,0,0,1,0.9130450323023377
kansas st,s illinois,0,0,1,0.9969117555692691
kansas st,sacred heart,0,0,1,0.9942376786978682
kansas st,sam houston,0,0,1,0.992381771645785
kansas st,samford,0,0,1,0.9955694735866035
kansas st,san diego,0,0,1,0.9939325057641201
kansas st,san diego st,0,0,1,0.9682291984911136
kansas st,san francisco,0,0,1,0.9871235279477313
kansas st,san jose st,0,0,1,0.9936537827031331
kansas st,santa clara,0,0,1,0.9916248009699977
kansas st,sc upstate,0,0,1,0.9971042745346473
kansas st,se louisiana,0,0,1,0.9708430718482897
kansas st,se missouri st,0,0,1,0.9963297613457203
kansas st,seattle,0,0,1,0.9972282650105995
kansas st,seton hall,0,0,1,0.9791883208872952
kansas st,sf austin,0,0,1,0.9546849914948214
kansas st,siena,0,0,1,0.9889823235948432
kansas st,smu,0,0,1,0.9882526888760503
kansas st,south ala.,0,0,1,0.9962044998682172
kansas st,south carolina,0,0,1,0.3555389440736368
kansas st,south dakota,0,0,1,0.994319020913494
kansas st,south fla.,0,0,1,0.9533114167131355
kansas st,southern miss,0,0,1,0.9946973114679207
kansas st,southern,0,0,1,0.9926319257616214
kansas st,southern utah,0,0,1,0.9961127310160988
kansas st,saint bonaventure,0,0,1,0.9963954959842243
kansas st,saint francis (pa),0,0,1,0.9967149995852688
kansas st,saint john`s,0,0,1,0.9802040908361628
kansas st,saint joseph's,0,0,1,0.9597188708260823
kansas st,saint louis,0,0,1,0.9925658337154688
kansas st,saint mary's,0,0,1,0.9881876120485449
kansas st,saint peter's,0,0,1,0.9942929394086994
kansas st,stanford,0,0,1,0.9769316064199753
kansas st,stetson,0,0,1,0.9916687441577977
kansas st,stony brook,0,0,1,0.9918205519327153
kansas st,syracuse,0,0,1,0.9854183539074404
kansas st,tcu,0,0,1,0.4353040883308567
kansas st,temple,0,0,1,0.985725563374182
kansas st,tennessee,0,0,1,0.6507805428623137
kansas st,tennessee st,0,0,1,0.9947903413119763
kansas st,tennessee tech,0,0,1,0.9766903281019701
kansas st,texas,0,0,1,0.33945063842580264
kansas st,texas a&m,0,0,1,0.9852398123928575
kansas st,texas st,0,0,1,0.9940519046226609
kansas st,texas tech,0,0,1,0.9838813184115252
kansas st,tenn-martin,0,0,1,0.9902099014293395
kansas st,toledo,0,0,1,0.981688725518061
kansas st,towson,0,0,1,0.9919516655254205
kansas st,troy,0,0,1,0.9832739388685583
kansas st,tulane,0,0,1,0.9820751090288826
kansas st,tulsa,0,0,1,0.9837465376401093
kansas st,tex.-pan american,0,0,1,0.992530805355142
kansas st,texas southern,0,0,1,0.9946030680793745
kansas st,ucla,0,0,1,0.3986379826078296
kansas st,la.-lafayette,0,0,1,0.9879093116927387
kansas st,la-monroe,0,0,1,0.9915040278098471
kansas st,maryland-baltimore county,0,0,1,0.9918085688344727
kansas st,n.c. asheville,0,0,1,0.9967966507834453
kansas st,nc greensboro,0,0,1,0.9798300725572001
kansas st,nc wilmington,0,0,1,0.9933529529134436
kansas st,nevada-las vegas,0,0,1,0.9638298633573019
kansas st,southern california,0,0,1,0.37820793874253755
kansas st,texas arlington,0,0,1,0.9892809218336027
kansas st,texas san antonio,0,0,1,0.9733544328435998
kansas st,utah,0,0,1,0.7891768594597175
kansas st,utah st,0,0,1,0.9963064825813143
kansas st,utah valley,0,0,1,0.9889041983543796
kansas st,texas-el paso,0,0,1,0.9929565887865561
kansas st,va commonwealth,0,0,1,0.9867624769618992
kansas st,valparaiso,0,0,1,0.9930494374915505
kansas st,vanderbilt,0,0,1,0.7472016487771054
kansas st,vermont,0,0,1,0.9680955374722078
kansas st,villanova,0,0,1,0.9849079795883907
kansas st,virginia,0,0,1,0.9799213694218759
kansas st,virginia tech,0,0,1,0.9706687390215075
kansas st,w illinois,0,0,1,0.9881042027793245
kansas st,w kentucky,0,0,1,0.982157606448122
kansas st,w michigan,0,0,1,0.993153477481365
kansas st,wagner,0,0,1,0.9972568163749269
kansas st,wake forest,0,0,1,0.9862945913549015
kansas st,washington,0,0,1,0.915452413486232
kansas st,washington st,0,0,1,0.9854302067004185
kansas st,weber st,0,0,1,0.9920559129973604
kansas st,west virginia,0,0,1,0.6431758583179373
kansas st,milwaukee,0,0,1,0.9933347384373729
kansas st,wichita st,0,0,1,0.9916123848754314
kansas st,william & mary,0,0,1,0.9919496012032133
kansas st,winthrop,0,0,1,0.9938629790210854
kansas st,wisconsin,0,0,1,0.9877446083063864
kansas st,wofford,0,0,1,0.9893682327049071
kansas st,wright st,0,0,1,0.9942244225214575
kansas st,wyoming,0,0,1,0.979905672934591
kansas st,xavier,0,0,1,0.9947832470938891
kansas st,yale,0,0,1,0.9971841999993001
kansas st,youngstown st,0,0,1,0.9940676623494539
kansas st,north ala.,0,0,1,0.9918430027006886
kansas st,merrimack,0,0,1,0.991922986234164
kansas st,tarleton st,0,0,1,0.9854761960021847
kansas st,uc san diego,0,0,1,0.9851607533622763
kansas st,saint thomas (minn.),0,0,1,0.9889714039974362
kansas st,lindenwood,0,0,1,0.9856974936134691
kansas st,southern indiana,0,0,1,0.9855574564730849
kansas st,stonehill,0,0,1,0.9940252590791572
kansas st,le moyne,0,0,1,0.9981784868105907
kennesaw,kent,0,0,1,0.25662038186298236
kennesaw,kentucky,0,0,1,0.010648297157925542
kennesaw,la salle,0,0,1,0.5684421236063076
kennesaw,lafayette,0,0,1,0.5623431584548448
kennesaw,lamar,0,0,1,0.25571022535811233
kennesaw,lehigh,0,0,1,0.12347537165658501
kennesaw,liberty,0,0,1,0.1395004157089426
kennesaw,lipscomb,0,0,1,0.34353645635670144
kennesaw,long beach st,0,0,1,0.42634972725374437
kennesaw,longwood,0,0,1,0.35129493606743584
kennesaw,louisiana tech,0,0,1,0.4260089870695516
kennesaw,louisville,0,0,1,0.04770983915682248
kennesaw,loy marymount,0,0,1,0.4886454097511803
kennesaw,loyola (md),0,0,1,0.4169729805190446
kennesaw,loyola (il),0,0,1,0.4786464992903168
kennesaw,louisiana state,0,0,1,0.007232481493230156
kennesaw,ma lowell,0,0,1,0.679899344757282
kennesaw,maine,0,0,1,0.42080427697445477
kennesaw,manhattan,0,0,1,0.344935429973491
kennesaw,marist,0,0,1,0.40446353789291456
kennesaw,marquette,0,0,1,0.21476389618427372
kennesaw,marshall,0,0,1,0.46246916591746234
kennesaw,maryland,0,0,1,0.018339783898041615
kennesaw,massachusetts,0,0,1,0.2652523890418697
kennesaw,mcneese,0,0,1,0.6402612442581301
kennesaw,maryland - e. shore,0,0,1,0.5819735021990926
kennesaw,memphis,0,0,1,0.4997375154262682
kennesaw,mercer,0,0,1,0.6003155567841667
kennesaw,miami (fl),0,0,1,0.25589711296268763
kennesaw,miami (oh),0,0,1,0.2625218188723522
kennesaw,michigan,0,0,1,0.022942293985222195
kennesaw,michigan st,0,0,1,0.01871989600699176
kennesaw,minnesota,0,0,1,0.10966202582843422
kennesaw,mississippi,0,0,1,0.009520487179209846
kennesaw,mississippi st,0,0,1,0.033529433085257576
kennesaw,missouri,0,0,1,0.19910303232953078
kennesaw,missouri st,0,0,1,0.1842355009396987
kennesaw,monmouth,0,0,1,0.380105660329953
kennesaw,montana,0,0,1,0.4585663917217315
kennesaw,montana st,0,0,1,0.09514261059524222
kennesaw,morehead st,0,0,1,0.6164649188887208
kennesaw,morgan st,0,0,1,0.5936387899432608
kennesaw,miss valley st.,0,0,1,0.7480206288183809
kennesaw,mount saint mary`s,0,0,1,0.3533298013300278
kennesaw,middle tenn st,0,0,1,0.16683309305277888
kennesaw,murray st,0,0,1,0.08327820386063094
kennesaw,n colorado,0,0,1,0.3948033675779034
kennesaw,n dakota st,0,0,1,0.3080337436420662
kennesaw,n illinois,0,0,1,0.45017547389694884
kennesaw,n kentucky,0,0,1,0.4731841658154462
kennesaw,navy,0,0,1,0.3007690316853344
kennesaw,n. carolina a&t,0,0,1,0.28707661494871545
kennesaw,n.c. central,0,0,1,0.7830287313215087
kennesaw,n.c. state,0,0,1,0.013011592998201033
kennesaw,ne omaha,0,0,1,0.5730709242006319
kennesaw,nebraska,0,0,1,0.057177106662823586
kennesaw,nevada,0,0,1,0.432590844900022
kennesaw,new hampshire,0,0,1,0.5227865574550612
kennesaw,new mexico,0,0,1,0.31081789804541615
kennesaw,new mexico st,0,0,1,0.3752654837153788
kennesaw,new orleans,0,0,1,0.6359832116451457
kennesaw,niagara,0,0,1,0.7938969471872261
kennesaw,nicholls,0,0,1,0.3073219635404659
kennesaw,n.j.i.t.,0,0,1,0.37034051565797466
kennesaw,norfolk st,0,0,1,0.13762648604128994
kennesaw,north carolina,0,0,1,0.011062255734056317
kennesaw,north dakota,0,0,1,0.4987297652485246
kennesaw,north florida,0,0,1,0.7104916894886059
kennesaw,north texas,0,0,1,0.2397588295472298
kennesaw,northeastern,0,0,1,0.7418021339379832
kennesaw,northern ariz.,0,0,1,0.25549422935577737
kennesaw,northern iowa,0,0,1,0.29335070885404446
kennesaw,northwestern,0,0,1,0.3763748849666241
kennesaw,northwestern la,0,0,1,0.4181969067139261
kennesaw,notre dame,0,0,1,0.005443222448920742
kennesaw,oakland,0,0,1,0.6605298083520517
kennesaw,ohio,0,0,1,0.701426692684164
kennesaw,ohio st,0,0,1,0.012160541299870922
kennesaw,oklahoma,0,0,1,0.010624265407907837
kennesaw,oklahoma st,0,0,1,0.018574923878646468
kennesaw,old dominion,0,0,1,0.36827464426331513
kennesaw,oral roberts,0,0,1,0.2780205546921897
kennesaw,oregon,0,0,1,0.07353375330472127
kennesaw,oregon st,0,0,1,0.2722615742284836
kennesaw,pacific,0,0,1,0.40324461772436276
kennesaw,penn,0,0,1,0.32116969888121993
kennesaw,penn st,0,0,1,0.2892139198740726
kennesaw,pepperdine,0,0,1,0.5077035883606081
kennesaw,pitt,0,0,1,0.37792021592494857
kennesaw,portland,0,0,1,0.17534311223171212
kennesaw,portland st,0,0,1,0.5842997020179882
kennesaw,prairie view,0,0,1,0.7249403359441013
kennesaw,presbyterian,0,0,1,0.6903216221941431
kennesaw,princeton,0,0,1,0.0634869112482787
kennesaw,providence,0,0,1,0.41469440770145327
kennesaw,purdue,0,0,1,0.4673654694901478
kennesaw,quinnipiac,0,0,1,0.21054624279925696
kennesaw,radford,0,0,1,0.5633028172828346
kennesaw,rhode island,0,0,1,0.2512048698832811
kennesaw,rice,0,0,1,0.3013507380929105
kennesaw,richmond,0,0,1,0.026056477622529432
kennesaw,rider,0,0,1,0.5205167645722673
kennesaw,robert morris,0,0,1,0.43508966157346013
kennesaw,rutgers,0,0,1,0.3272914457767714
kennesaw,s carolina st,0,0,1,0.7590402428815267
kennesaw,s dakota st,0,0,1,0.06663280977564008
kennesaw,s illinois,0,0,1,0.6869853675851808
kennesaw,sacred heart,0,0,1,0.5398253268221747
kennesaw,sam houston,0,0,1,0.4696791554291309
kennesaw,samford,0,0,1,0.6043922183081982
kennesaw,san diego,0,0,1,0.5269057787465834
kennesaw,san diego st,0,0,1,0.17163620711597805
kennesaw,san francisco,0,0,1,0.3426283947826898
kennesaw,san jose st,0,0,1,0.5156282793764002
kennesaw,santa clara,0,0,1,0.4459800569551179
kennesaw,sc upstate,0,0,1,0.7006978698141617
kennesaw,se louisiana,0,0,1,0.1845944810162815
kennesaw,se missouri st,0,0,1,0.6485849947736432
kennesaw,seattle,0,0,1,0.7098199603387887
kennesaw,seton hall,0,0,1,0.2423595146628956
kennesaw,sf austin,0,0,1,0.1252908853141833
kennesaw,siena,0,0,1,0.3789938780802702
kennesaw,smu,0,0,1,0.36385238905496564
kennesaw,south ala.,0,0,1,0.6408694850840103
kennesaw,south carolina,0,0,1,0.0037368216943427833
kennesaw,south dakota,0,0,1,0.5433752203025878
kennesaw,south fla.,0,0,1,0.1219005339543108
kennesaw,southern miss,0,0,1,0.5605090101910712
kennesaw,southern,0,0,1,0.47806587003764756
kennesaw,southern utah,0,0,1,0.6353312634380589
kennesaw,saint bonaventure,0,0,1,0.6527079385735163
kennesaw,saint francis (pa),0,0,1,0.6735095937097827
kennesaw,saint john`s,0,0,1,0.2518610982873222
kennesaw,saint joseph's,0,0,1,0.13940518301650712
kennesaw,saint louis,0,0,1,0.4758214939353605
kennesaw,saint mary's,0,0,1,0.36255942753612147
kennesaw,saint peter's,0,0,1,0.5422319742831024
kennesaw,stanford,0,0,1,0.223559362365338
kennesaw,stetson,0,0,1,0.44729118629612097
kennesaw,stony brook,0,0,1,0.4518796746917471
kennesaw,syracuse,0,0,1,0.31481714574957864
kennesaw,tcu,0,0,1,0.00521369590281413
kennesaw,temple,0,0,1,0.31949604829230477
kennesaw,tennessee,0,0,1,0.012511402994212929
kennesaw,tennessee st,0,0,1,0.5648873192660387
kennesaw,tennessee tech,0,0,1,0.22171583736730122
kennesaw,texas,0,0,1,0.003481724609077261
kennesaw,texas a&m,0,0,1,0.31215903480025076
kennesaw,texas st,0,0,1,0.5318871496761887
kennesaw,texas tech,0,0,1,0.29328760226089984
kennesaw,tenn-martin,0,0,1,0.4074659424433108
kennesaw,toledo,0,0,1,0.2671287862269926
kennesaw,towson,0,0,1,0.4559179488934369
kennesaw,troy,0,0,1,0.28555390912743345
kennesaw,tulane,0,0,1,0.2714024138446989
kennesaw,tulsa,0,0,1,0.29153634231212894
kennesaw,tex.-pan american,0,0,1,0.474640391825838
kennesaw,texas southern,0,0,1,0.556141436811129
kennesaw,ucla,0,0,1,0.004486705283416925
kennesaw,la.-lafayette,0,0,1,0.35713035740848575
kennesaw,la-monroe,0,0,1,0.44241524770901824
kennesaw,maryland-baltimore county,0,0,1,0.4515141097851617
kennesaw,n.c. asheville,0,0,1,0.6790378089535735
kennesaw,nc greensboro,0,0,1,0.24827939563954848
kennesaw,nc wilmington,0,0,1,0.5039791448832146
kennesaw,nevada-las vegas,0,0,1,0.1533823370026185
kennesaw,southern california,0,0,1,0.004118423115216887
kennesaw,texas arlington,0,0,1,0.3855531822208034
kennesaw,texas san antonio,0,0,1,0.1989498239879379
kennesaw,utah,0,0,1,0.024818710901711175
kennesaw,utah st,0,0,1,0.6471372587840837
kennesaw,utah valley,0,0,1,0.3773137374564777
kennesaw,texas-el paso,0,0,1,0.48940107003565814
kennesaw,va commonwealth,0,0,1,0.33634555971824703
kennesaw,valparaiso,0,0,1,0.4927408697462279
kennesaw,vanderbilt,0,0,1,0.019699740207146686
kennesaw,vermont,0,0,1,0.17102056570535762
kennesaw,villanova,0,0,1,0.30733367206412415
kennesaw,virginia,0,0,1,0.24914449911302974
kennesaw,virginia tech,0,0,1,0.18367194604877085
kennesaw,w illinois,0,0,1,0.3609153627068849
kennesaw,w kentucky,0,0,1,0.2723322135404307
kennesaw,w michigan,0,0,1,0.4965370384309258
kennesaw,wagner,0,0,1,0.7119539267217241
kennesaw,wake forest,0,0,1,0.3285320518159903
kennesaw,washington,0,0,1,0.06856829825830801
kennesaw,washington st,0,0,1,0.3149951779941647
kennesaw,weber st,0,0,1,0.45917984845770976
kennesaw,west virginia,0,0,1,0.012106632826841018
kennesaw,milwaukee,0,0,1,0.5032904752190943
kennesaw,wichita st,0,0,1,0.4456109695677865
kennesaw,william & mary,0,0,1,0.4558538173258251
kennesaw,winthrop,0,0,1,0.5240473054796826
kennesaw,wisconsin,0,0,1,0.353991851012377
kennesaw,wofford,0,0,1,0.38751348902135574
kennesaw,wright st,0,0,1,0.5392511440403802
kennesaw,wyoming,0,0,1,0.24899534621082464
kennesaw,xavier,0,0,1,0.5645510619283718
kennesaw,yale,0,0,1,0.7065512383050573
kennesaw,youngstown st,0,0,1,0.5325515225475391
kennesaw,north ala.,0,0,1,0.45256614576037396
kennesaw,merrimack,0,0,1,0.45502856859061325
kennesaw,tarleton st,0,0,1,0.3156878198650656
kennesaw,uc san diego,0,0,1,0.3109959929683045
kennesaw,saint thomas (minn.),0,0,1,0.3787581611586796
kennesaw,lindenwood,0,0,1,0.31906289359106904
kennesaw,southern indiana,0,0,1,0.31691899417931774
kennesaw,stonehill,0,0,1,0.5307674434881603
kennesaw,le moyne,0,0,1,0.7883933658962399
kent,kentucky,0,0,1,0.028663073543351358
kent,la salle,0,0,1,0.783144166469129
kent,lafayette,0,0,1,0.7788992603526314
kent,lamar,0,0,1,0.4850545999264078
kent,lehigh,0,0,1,0.27861603401318885
kent,liberty,0,0,1,0.30770739398550234
kent,lipscomb,0,0,1,0.5892854450558396
kent,long beach st,0,0,1,0.6708045557628246
kent,longwood,0,0,1,0.597542072894517
kent,louisiana tech,0,0,1,0.6704967987815553
kent,louisville,0,0,1,0.12077134208800455
kent,loy marymount,0,0,1,0.7237540404665458
kent,loyola (md),0,0,1,0.6622582532167367
kent,loyola (il),0,0,1,0.7156774345599548
kent,louisiana state,0,0,1,0.019582769358555328
kent,ma lowell,0,0,1,0.8534468901128869
kent,maine,0,0,1,0.6657696968369291
kent,manhattan,0,0,1,0.5907845440919849
kent,marist,0,0,1,0.6506017081873764
kent,marquette,0,0,1,0.4285280954081123
kent,marshall,0,0,1,0.7022802468906943
kent,maryland,0,0,1,0.04872613782610631
kent,massachusetts,0,0,1,0.4974352440706649
kent,mcneese,0,0,1,0.8299233816512964
kent,maryland - e. shore,0,0,1,0.792402152963499
kent,memphis,0,0,1,0.7325377063037916
kent,mercer,0,0,1,0.8046109637542413
kent,miami (fl),0,0,1,0.4852998134207488
kent,miami (oh),0,0,1,0.49392126229207967
kent,michigan,0,0,1,0.060484484664618504
kent,michigan st,0,0,1,0.04970415238177641
kent,minnesota,0,0,1,0.2524454982984946
kent,mississippi,0,0,1,0.025676755245353493
kent,mississippi st,0,0,1,0.08685607761821579
kent,missouri,0,0,1,0.4053255088870299
kent,missouri st,0,0,1,0.3824115959908404
kent,monmouth,0,0,1,0.6270276568971495
kent,montana,0,0,1,0.6989853370393191
kent,montana st,0,0,1,0.2237727556967145
kent,morehead st,0,0,1,0.8150488750942957
kent,morgan st,0,0,1,0.8002111783035725
kent,miss valley st.,0,0,1,0.890579049019634
kent,mount saint mary`s,0,0,1,0.5996847245612029
kent,middle tenn st,0,0,1,0.3544228651523585
kent,murray st,0,0,1,0.19940280330077978
kent,n colorado,0,0,1,0.6413942152490143
kent,n dakota st,0,0,1,0.5496504070467176
kent,n illinois,0,0,1,0.6918162992678822
kent,n kentucky,0,0,1,0.7112001071346953
kent,navy,0,0,1,0.5411436755185653
kent,n. carolina a&t,0,0,1,0.5247201605634694
kent,n.c. central,0,0,1,0.9082115282754908
kent,n.c. state,0,0,1,0.034883616916832644
kent,ne omaha,0,0,1,0.7863357054713742
kent,nebraska,0,0,1,0.14256605448359091
kent,nevada,0,0,1,0.6764046877892426
kent,new hampshire,0,0,1,0.7502217987222449
kent,new mexico,0,0,1,0.5528735380630545
kent,new mexico st,0,0,1,0.6221991709179299
kent,new orleans,0,0,1,0.8272924178820067
kent,niagara,0,0,1,0.9135019404441448
kent,nicholls,0,0,1,0.5488231327904181
kent,n.j.i.t.,0,0,1,0.6172353014424152
kent,norfolk st,0,0,1,0.30437315564752165
kent,north carolina,0,0,1,0.029756303081614536
kent,north dakota,0,0,1,0.7317471855346643
kent,north florida,0,0,1,0.8706095930643531
kent,north texas,0,0,1,0.4637099222444186
kent,northeastern,0,0,1,0.8873488662318464
kent,northern ariz.,0,0,1,0.48477105594717107
kent,northern iowa,0,0,1,0.5323100432797282
kent,northwestern,0,0,1,0.6233102364637298
kent,northwestern la,0,0,1,0.6633829482598195
kent,notre dame,0,0,1,0.014783644704682582
kent,oakland,0,0,1,0.8421406061377629
kent,ohio,0,0,1,0.8656098395450552
kent,ohio st,0,0,1,0.0326493010940971
kent,oklahoma,0,0,1,0.02859956019124776
kent,oklahoma st,0,0,1,0.049331292374585126
kent,old dominion,0,0,1,0.6151376664849925
kent,oral roberts,0,0,1,0.5135678021512929
kent,oregon,0,0,1,0.17871953540587354
kent,oregon st,0,0,1,0.5063515962267421
kent,pacific,0,0,1,0.649449940776621
kent,penn,0,0,1,0.5646816760941452
kent,penn st,0,0,1,0.527318084869092
kent,pepperdine,0,0,1,0.7387347880558713
kent,pitt,0,0,1,0.624853570229849
kent,portland,0,0,1,0.36827213296979433
kent,portland st,0,0,1,0.7939719211750033
kent,prairie view,0,0,1,0.8784344299472222
kent,presbyterian,0,0,1,0.8593871918500267
kent,princeton,0,0,1,0.15673251541884126
kent,providence,0,0,1,0.6601570017458567
kent,purdue,0,0,1,0.7063790190179235
kent,quinnipiac,0,0,1,0.42237049381792346
kent,radford,0,0,1,0.7795702049267504
kent,rhode island,0,0,1,0.4791095572976212
kent,rice,0,0,1,0.5418300335656051
kent,richmond,0,0,1,0.0683382129520982
kent,rider,0,0,1,0.7485133854195997
kent,robert morris,0,0,1,0.678627449649861
kent,rutgers,0,0,1,0.5715370449749287
kent,s carolina st,0,0,1,0.8962291491530707
kent,s dakota st,0,0,1,0.16369130488082087
kent,s illinois,0,0,1,0.857496337957018
kent,sacred heart,0,0,1,0.7628241407342632
kent,sam houston,0,0,1,0.7083024634324951
kent,samford,0,0,1,0.8072728474842678
kent,san diego,0,0,1,0.7533042373426246
kent,san diego st,0,0,1,0.36227834086299987
kent,san francisco,0,0,1,0.588309944284875
kent,san jose st,0,0,1,0.7448097826858241
kent,santa clara,0,0,1,0.6881875907546329
kent,sc upstate,0,0,1,0.8652047727955301
kent,se louisiana,0,0,1,0.3829754372934124
kent,se missouri st,0,0,1,0.8349896786900703
kent,seattle,0,0,1,0.8702415261043404
kent,seton hall,0,0,1,0.4672468193751833
kent,sf austin,0,0,1,0.2819788173669866
kent,siena,0,0,1,0.6259228984291872
kent,smu,0,0,1,0.6106163583475687
kent,south ala.,0,0,1,0.830295941692631
kent,south carolina,0,0,1,0.01017907534372663
kent,south dakota,0,0,1,0.7654013666856474
